Date,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,Crisis_Event
2024-09-29,8000000,128.91,0.95,1.003,1052.3,
2024-09-30,8000000,128.91,0.95,0.999,1049.93,
2024-10-01,8000000,135.7,1.0,0.997,1048.27,
2024-10-02,8000000,135.7,1.0,0.994,1044.2,
2024-10-03,8000000,135.7,1.0,1.001,1047.48,
2024-10-04,8000000,135.7,1.0,0.994,1043.41,
2024-10-05,8000000,135.7,1.0,0.998,1043.32,
2024-10-06,8000000,135.7,1.0,1.0,1045.63,
2024-10-07,8000000,135.7,1.0,1.0,1047.48,
2024-10-08,8000000,135.7,1.0,1.006,1055.76,
2024-10-09,8000000,135.7,1.0,1.001,1058.01,
2024-10-10,8000000,135.7,1.0,0.985,1044.18,
2024-10-11,8000000,135.7,1.0,0.996,1042.39,
2024-10-12,8000000,135.7,1.0,0.995,1039.78,
2024-10-13,8000000,135.7,1.0,0.999,1041.04,
2024-10-14,8000000,135.7,1.0,0.993,1036.32,
2024-10-15,8000000,135.7,1.0,0.995,1033.58,
2024-10-16,8000000,135.7,1.0,1.007,1042.95,
2024-10-17,8000000,135.7,1.0,0.997,1042.16,
2024-10-18,8000000,135.7,1.0,0.976,1020.12,
2024-10-19,8000000,135.7,1.0,0.983,1006.73,
2024-10-20,8000000,135.7,1.0,0.999,1009.98,
2024-10-21,8000000,135.7,1.0,0.991,1005.19,
2024-10-22,8000000,135.7,1.0,0.987,996.64,
2024-10-23,8000000,135.7,1.0,1.005,1005.8,
2024-10-24,8000000,135.7,1.0,1.004,1013.55,
2024-10-25,8000000,135.7,1.0,0.992,1009.53,
2024-10-26,8000000,135.7,1.0,1.004,1017.54,
2024-10-27,8000000,135.7,1.0,1.0,1020.75,
2024-10-28,8000000,135.7,1.0,1.018,1041.56,
2024-10-29,8000000,135.7,1.0,0.995,1039.1,
2024-10-30,8000000,135.7,1.0,1.001,1042.26,
2024-10-31,8000000,135.7,1.0,1.005,1049.31,
2024-11-01,8000000,135.7,1.0,0.998,1048.88,
2024-11-02,8000000,135.7,1.0,0.983,1033.95,
2024-11-03,8000000,135.7,1.0,0.99,1026.56,
2024-11-04,8000000,135.7,1.0,1.009,1038.56,
2024-11-05,8000000,135.7,1.0,1.0,1041.13,
2024-11-06,8000000,135.7,1.0,0.996,1039.44,
2024-11-07,8000000,135.7,1.0,1.001,1042.78,
2024-11-08,8000000,135.7,1.0,0.995,1040.27,
2024-11-09,8000000,135.7,1.0,0.998,1040.98,
2024-11-10,8000000,135.7,1.0,1.021,1063.85,
2024-11-11,8000000,135.7,1.0,1.012,1076.96,
2024-11-12,8000000,135.7,1.0,1.005,1082.16,
2024-11-13,8000000,135.7,1.0,0.993,1074.73,
2024-11-14,8000000,135.7,1.0,1.006,1081.31,
2024-11-15,8000000,135.7,1.0,1.001,1082.77,
2024-11-16,8000000,135.7,1.0,1.003,1085.65,
2024-11-17,8000000,135.7,1.0,1.005,1090.57,
2024-11-18,8000000,135.7,1.0,0.995,1085.1,
2024-11-19,8000000,135.7,1.0,0.996,1081.35,
2024-11-20,8000000,135.7,1.0,1.016,1098.37,
2024-11-21,8000000,135.7,1.0,0.982,1079.43,
2024-11-22,8000000,135.7,1.0,1.023,1103.73,
2024-11-23,8000000,135.7,1.0,0.984,1086.12,
2024-11-24,8000000,135.7,1.0,0.998,1084.21,
2024-11-25,8000000,135.7,1.0,0.988,1072.41,
2024-11-26,8000000,135.7,1.0,0.994,1067.02,
2024-11-27,8000000,135.7,1.0,1.004,1072.3,
2024-11-28,8000000,135.7,1.0,1.008,1080.82,
2024-11-29,8000000,135.7,1.0,0.997,1077.72,
2024-11-30,8000000,135.7,1.0,1.012,1090.48,
2024-12-01,8000000,135.7,1.0,1.011,1101.85,
2024-12-02,8000000,135.7,1.0,1.001,1101.85,
2024-12-03,8000000,135.7,1.0,1.02,1122.4,
2024-12-04,8000000,135.7,1.0,0.998,1118.09,
2024-12-05,8000000,135.7,1.0,1.011,1127.76,
2024-12-06,8000000,135.7,1.0,1.012,1138.83,
2024-12-07,8000000,135.7,1.0,0.995,1131.25,
2024-12-08,8000000,135.7,1.0,0.987,1115.49,
2024-12-09,8000000,135.7,1.0,0.985,1097.74,
2024-12-10,8000000,135.7,1.0,0.997,1094.42,
2024-12-11,8000000,135.7,1.0,1.003,1097.06,
2024-12-12,8000000,135.7,1.0,1.009,1106.24,
2024-12-13,8000000,135.7,1.0,1.004,1109.77,
2024-12-14,8000000,135.7,1.0,1.029,1139.58,
2024-12-15,8000000,135.7,1.0,0.999,1136.12,
2024-12-16,8000000,135.7,1.0,0.996,1129.61,
2024-12-17,8000000,135.7,1.0,1.002,1129.96,
2024-12-18,8000000,135.7,1.0,1.016,1144.91,
2024-12-19,8000000,135.7,1.0,0.996,1137.83,
2024-12-20,8000000,135.7,1.0,0.987,1120.78,
2024-12-21,8000000,135.7,1.0,1.014,1133.78,
2024-12-22,8000000,135.7,1.0,0.996,1127.55,
2024-12-23,8000000,135.7,1.0,1.004,1129.32,
2024-12-24,8000000,135.7,1.0,1.021,1149.18,
2024-12-25,8000000,135.7,1.0,1.004,1150.46,
2024-12-26,8000000,135.7,1.0,0.986,1131.95,
2024-12-27,8000000,135.7,1.0,0.998,1126.99,
2024-12-28,8000000,135.7,1.0,0.992,1116.23,
2024-12-29,8000000,135.7,1.0,1.005,1120.34,
2024-12-30,8000000,135.7,1.0,0.995,1113.21,
2024-12-31,8000000,135.7,1.0,0.993,1104.77,
2025-01-01,8000000,135.7,1.0,1.0,1103.68,
2025-01-02,8000000,135.7,1.0,1.017,1120.47,
2025-01-03,8000000,135.7,1.0,0.994,1111.86,
2025-01-04,8000000,135.7,1.0,1.0,1110.58,
2025-01-05,8000000,135.7,1.0,0.994,1103.15,
2025-01-06,8000000,135.7,1.0,1.016,1118.87,
2025-01-07,8000000,135.7,1.0,1.016,1134.3,
2025-01-08,8000000,135.7,1.0,0.987,1117.8,
2025-01-09,8000000,135.7,1.0,0.995,1110.65,
2025-01-10,8000000,135.7,1.0,1.01,1119.46,
2025-01-11,8000000,135.7,1.0,1.011,1129.65,
2025-01-12,8000000,135.7,1.0,1.011,1139.67,
2025-01-13,8000000,135.7,1.0,1.01,1147.76,
2025-01-14,8000000,135.7,1.0,1.004,1149.48,
2025-01-15,8000000,135.7,1.0,0.985,1130.42,
2025-01-16,8000000,135.7,1.0,0.994,1122.18,
2025-01-17,8000000,135.7,1.0,0.991,1110.41,
2025-01-18,8000000,135.7,1.0,0.999,1108.4,
2025-01-19,8000000,135.7,1.0,1.015,1122.55,
2025-01-20,8000000,135.7,1.0,1.015,1136.44,
2025-01-21,8000000,135.7,1.0,1.01,1144.28,
2025-01-22,8000000,135.7,1.0,1.012,1154.89,
2025-01-23,8000000,135.7,1.0,1.0,1151.01,
2025-01-24,8000000,135.7,1.0,0.991,1137.37,
2025-01-25,8000000,135.7,1.0,0.999,1133.38,
2025-01-26,8000000,135.7,1.0,0.998,1128.65,
2025-01-27,8000000,135.7,1.0,1.004,1130.59,
2025-01-28,8000000,135.7,1.0,0.985,1112.6,
2025-01-29,8000000,135.7,1.0,0.999,1110.19,
2025-01-30,8000000,135.7,1.0,0.998,1106.41,
2025-01-31,8000000,135.7,1.0,0.995,1100.53,
2025-02-01,8000000,135.7,1.0,1.013,1113.06,
2025-02-02,8000000,135.7,1.0,1.005,1117.09,
2025-02-03,8000000,135.7,1.0,0.998,1113.67,
2025-02-04,8000000,135.7,1.0,0.985,1096.88,
2025-02-05,8000000,135.7,1.0,1.005,1101.34,
2025-02-06,8000000,135.7,1.0,0.994,1094.18,
2025-02-07,8000000,135.7,1.0,1.008,1102.48,
2025-02-08,8000000,135.7,1.0,1.016,1118.31,
2025-02-09,8000000,135.7,1.0,1.005,1122.44,
2025-02-10,8000000,135.7,1.0,0.991,1110.88,
2025-02-11,8000000,135.7,1.0,0.994,1103.17,
2025-02-12,8000000,135.7,1.0,1.008,1110.35,
2025-02-13,8000000,135.7,1.0,0.987,1095.63,
2025-02-14,8000000,135.7,1.0,1.004,1099.6,
2025-02-15,8000000,135.7,1.0,1.01,1108.85,
2025-02-16,8000000,135.7,1.0,0.995,1102.69,
2025-02-17,8000000,135.7,1.0,1.0,1101.8,
2025-02-18,8000000,135.7,1.0,1.016,1118.04,
2025-02-19,8000000,135.7,1.0,0.99,1106.1,
2025-02-20,8000000,135.7,1.0,1.0,1104.88,
2025-02-21,8000000,135.7,1.0,0.987,1089.83,
2025-02-22,8000000,135.7,1.0,1.002,1092.03,
2025-02-23,8000000,135.7,1.0,1.001,1092.46,
2025-02-24,8000000,135.7,1.0,0.987,1078.76,
2025-02-25,8000000,135.7,1.0,0.995,1073.72,
2025-02-26,8000000,135.7,1.0,0.992,1066.6,
2025-02-27,8000000,135.7,1.0,0.995,1062.94,
2025-02-28,8000000,135.7,1.0,1.003,1066.87,
2025-03-01,8000000,135.7,1.0,1.003,1070.71,
2025-03-02,8000000,135.7,1.0,1.018,1090.25,
2025-03-03,8000000,135.7,1.0,0.992,1081.79,
2025-03-04,8000000,135.7,1.0,0.998,1080.23,
2025-03-05,8000000,135.7,1.0,0.993,1072.9,
2025-03-06,8000000,135.7,1.0,0.983,1056.0,
2025-03-07,8000000,135.7,1.0,0.993,1050.16,
2025-03-08,8000000,135.7,1.0,1.0,1051.51,
2025-03-09,8000000,135.7,1.0,1.006,1059.23,
2025-03-10,8000000,135.7,1.0,0.986,1046.83,
2025-03-11,8000000,135.7,1.0,1.013,1061.45,
2025-03-12,8000000,135.7,1.0,0.997,1059.61,
2025-03-13,8000000,135.7,1.0,1.005,1065.88,
2025-03-14,8000000,135.7,1.0,0.995,1061.42,
2025-03-15,8000000,135.7,1.0,1.016,1078.27,
2025-03-16,8000000,135.7,1.0,1.006,1084.4,
2025-03-17,8000000,135.7,1.0,0.986,1070.1,
2025-03-18,8000000,135.7,1.0,1.013,1084.12,
2025-03-19,8000000,135.7,1.0,1.007,1091.61,
2025-03-20,8000000,135.7,1.0,0.994,1084.8,
2025-03-21,8000000,135.7,1.0,0.997,1082.14,
2025-03-22,8000000,135.7,1.0,1.007,1089.88,
2025-03-23,8000000,135.7,1.0,0.988,1077.33,
2025-03-24,8000000,135.7,1.0,0.988,1065.86,
2025-03-25,8000000,135.7,1.0,1.016,1083.35,
2025-03-26,8000000,135.7,1.0,0.986,1069.02,
2025-03-27,8000000,135.7,1.0,1.003,1072.68,
2025-03-28,8000000,135.7,1.0,0.98,1053.11,
2025-03-29,8000000,135.7,1.0,0.991,1045.64,
2025-03-30,8000000,135.7,1.0,0.985,1033.21,
2025-03-31,8000000,135.7,1.0,1.017,1052.21,
2025-04-01,8000000,149.27,1.1,1.016,1075.79,
2025-04-02,8000000,149.27,1.1,1.009,1090.71,
2025-04-03,8000000,149.27,1.1,1.002,1098.27,
2025-04-04,8000000,149.27,1.1,0.983,1085.14,
2025-04-05,8000000,149.27,1.1,1.01,1100.96,
2025-04-06,8000000,149.27,1.1,0.994,1099.06,
2025-04-07,8000000,149.27,1.1,1.004,1107.94,
2025-04-08,8000000,149.27,1.1,1.018,1131.38,
2025-04-09,8000000,149.27,1.1,1.004,1139.28,
2025-04-10,8000000,149.27,1.1,1.001,1143.33,
2025-04-11,8000000,149.27,1.1,0.982,1126.0,
2025-04-12,8000000,149.27,1.1,0.993,1122.32,
2025-04-13,8000000,149.27,1.1,1.015,1141.77,
2025-04-14,8000000,149.27,1.1,1.012,1157.38,
2025-04-15,8000000,149.27,1.1,1.009,1169.44,
2025-04-16,8000000,149.27,1.1,1.01,1181.89,
2025-04-17,8000000,149.27,1.1,0.981,1161.39,
2025-04-18,8000000,149.27,1.1,1.011,1174.7,
2025-04-19,8000000,149.27,1.1,0.981,1154.1,
2025-04-20,8000000,149.27,1.1,1.001,1157.54,
2025-04-21,8000000,149.27,1.1,1.012,1172.2,
2025-04-22,8000000,149.27,1.1,1.005,1178.36,
2025-04-23,8000000,149.27,1.1,1.008,1188.16,
2025-04-24,8000000,149.27,1.1,0.98,1165.49,
2025-04-25,8000000,149.27,1.1,0.983,1147.9,
2025-04-26,8000000,149.27,1.1,0.997,1146.69,
2025-04-27,8000000,149.27,1.1,1.018,1168.34,
2025-04-28,8000000,149.27,1.1,1.013,1183.9,
2025-04-29,8000000,149.27,1.1,0.977,1158.47,
2025-04-30,8000000,149.27,1.1,1.0,1160.66,
2025-05-01,8000000,149.27,1.1,1.003,1165.62,
2025-05-02,8000000,149.27,1.1,0.981,1146.29,
2025-05-03,8000000,149.27,1.1,0.988,1135.76,
2025-05-04,8000000,149.27,1.1,0.992,1130.53,
2025-05-05,8000000,149.27,1.1,0.995,1128.59,
2025-05-06,8000000,149.27,1.1,1.0,1131.42,
2025-05-07,8000000,149.27,1.1,0.975,1108.13,
2025-05-08,8000000,149.27,1.1,1.025,1138.53,
2025-05-09,8000000,149.27,1.1,0.995,1136.44,
2025-05-10,8000000,149.27,1.1,1.004,1143.98,
2025-05-11,8000000,149.27,1.1,1.003,1150.0,
2025-05-12,8000000,149.27,1.1,1.009,1162.02,
2025-05-13,8000000,149.27,1.1,1.005,1169.35,
2025-05-14,8000000,149.27,1.1,0.995,1165.58,
2025-05-15,8000000,149.27,1.1,0.984,1149.8,
2025-05-16,8000000,149.27,1.1,1.003,1155.19,
2025-05-17,8000000,149.27,1.1,1.003,1160.3,
2025-05-18,8000000,149.27,1.1,0.991,1152.38,
2025-05-19,8000000,149.27,1.1,1.002,1156.25,
2025-05-20,8000000,149.27,1.1,1.01,1169.11,
2025-05-21,8000000,149.27,1.1,0.996,1165.64,
2025-05-22,8000000,149.27,1.1,1.009,1177.28,
2025-05-23,8000000,149.27,1.1,1.005,1184.12,
2025-05-24,8000000,149.27,1.1,0.999,1183.14,
2025-05-25,8000000,149.27,1.1,0.992,1174.26,
2025-05-26,8000000,149.27,1.1,1.016,1192.66,
2025-05-27,8000000,149.27,1.1,0.998,1191.01,
2025-05-28,8000000,149.27,1.1,1.001,1191.85,
2025-05-29,8000000,149.27,1.1,1.003,1195.1,
2025-05-30,8000000,149.27,1.1,1.005,1200.29,
2025-05-31,8000000,149.27,1.1,1.008,1209.12,
2025-06-01,8000000,149.27,1.1,0.993,1200.02,
2025-06-02,8000000,149.27,1.1,0.999,1198.94,
2025-06-03,8000000,149.27,1.1,0.99,1187.57,
2025-06-04,8000000,149.27,1.1,1.007,1196.34,
2025-06-05,8000000,149.27,1.1,1.0,1195.79,
2025-06-06,8000000,149.27,1.1,0.996,1190.72,
2025-06-07,8000000,149.27,1.1,0.998,1189.01,
2025-06-08,8000000,149.27,1.1,0.998,1187.46,
2025-06-09,8000000,149.27,1.1,1.006,1195.1,
2025-06-10,8000000,149.27,1.1,1.019,1216.91,
2025-06-11,8000000,149.27,1.1,0.999,1215.1,
2025-06-12,8000000,149.27,1.1,0.997,1210.5,
2025-06-13,8000000,149.27,1.1,1.0,1210.24,
2025-06-14,8000000,149.27,1.1,0.994,1202.96,
2025-06-15,8000000,149.27,1.1,1.003,1206.46,
2025-06-16,8000000,149.27,1.1,0.989,1193.26,
2025-06-17,8000000,149.27,1.1,0.984,1175.05,
2025-06-18,8000000,149.27,1.1,0.99,1164.38,
2025-06-19,8000000,149.27,1.1,1.004,1170.24,
2025-06-20,8000000,149.27,1.1,1.005,1176.69,
2025-06-21,8000000,149.27,1.1,1.02,1199.67,
2025-06-22,8000000,149.27,1.1,0.993,1191.13,
2025-06-23,8000000,149.27,1.1,1.013,1205.44,
2025-06-24,8000000,149.27,1.1,1.002,1207.2,
2025-06-25,8000000,149.27,1.1,0.992,1197.35,
2025-06-26,8000000,149.27,1.1,1.003,1200.6,
2025-06-27,8000000,149.27,1.1,0.999,1198.98,
2025-06-28,8000000,149.27,1.1,0.994,1191.43,
2025-06-29,8000000,149.27,1.1,0.996,1187.12,
2025-06-30,8000000,149.27,1.1,1.002,1189.89,
2025-07-01,8000000,128.91,0.95,0.987,1167.26,
2025-07-02,8000000,128.91,0.95,1.005,1166.06,
2025-07-03,8000000,128.91,0.95,1.016,1177.03,
2025-07-04,8000000,128.91,0.95,1.012,1183.31,
2025-07-05,8000000,128.91,0.95,1.0,1175.42,
2025-07-06,8000000,128.91,0.95,0.994,1161.95,
2025-07-07,8000000,128.91,0.95,0.989,1143.5,
2025-07-08,8000000,128.91,0.95,1.006,1144.47,
2025-07-09,8000000,128.91,0.95,0.97,1106.4,
2025-07-10,8000000,128.91,0.95,1.001,1103.79,
2025-07-11,8000000,128.91,0.95,0.993,1093.29,
2025-07-12,8000000,128.91,0.95,1.026,1117.46,
2025-07-13,8000000,128.91,0.95,0.985,1096.81,
2025-07-14,8000000,128.91,0.95,1.0,1093.53,
2025-07-15,8000000,128.91,0.95,0.999,1089.86,
2025-07-16,8000000,128.91,0.95,1.002,1088.96,
2025-07-17,8000000,128.91,0.95,1.004,1090.0,
2025-07-18,8000000,128.91,0.95,0.997,1083.72,
2025-07-19,8000000,128.91,0.95,1.002,1083.55,
2025-07-20,8000000,128.91,0.95,0.987,1067.52,
2025-07-21,8000000,128.91,0.95,1.002,1067.5,
2025-07-22,8000000,128.91,0.95,1.017,1082.91,
2025-07-23,8000000,128.91,0.95,0.998,1078.0,
2025-07-24,8000000,128.91,0.95,0.989,1064.2,
2025-07-25,8000000,128.91,0.95,1.001,1063.24,
2025-07-26,8000000,129.2,0.95,0.985,1046.49,
2025-07-27,8000000,129.2,0.95,0.996,1042.2,
2025-07-28,8000000,129.2,0.95,0.984,1026.42,
